episode,reward,avg_reward,epsilon
34285,1000.0,475.5,0.1
34286,0,475.5,0.1
34287,850.0,484.0,0.1
34288,0,484.0,0.1
34289,0,484.0,0.1
34290,900.0,486.0,0.1
34291,0,481.75,0.1
34292,0,481.75,0.1
34293,0,473.75,0.1
34294,400.0,477.75,0.1
34295,0,469.75,0.1
34296,1100.0,480.75,0.1
34297,0,472.25,0.1
34298,1150.0,475.75,0.1
34299,650.0,482.25,0.1
34300,0,482.25,0.1
34301,0,482.25,0.1
34302,0,473.25,0.1
34303,0,465.75,0.1
34304,0,457.25,0.1
34305,0,457.25,0.1
34306,0,457.25,0.1
34307,0,457.25,0.1
34308,950.0,466.75,0.1
34309,1100.0,467.25,0.1
34310,0,467.25,0.1
34311,0,457.25,0.1
34312,0,452.0,0.1
34313,0,441.5,0.1
34314,0,431.5,0.1
34315,1000,433.0,0.1
34316,0,427.0,0.1
34317,550.0,432.5,0.1
34318,0,423.5,0.1
34319,1000.0,423.0,0.1
34320,1000.0,433.0,0.1
34321,0,422.5,0.1
34322,0,422.5,0.1
34323,0,414.5,0.1
34324,0,414.5,0.1
34325,1200.0,416.5,0.1
34326,0,416.5,0.1
34327,1400.0,430.5,0.1
34328,0,430.5,0.1
34329,0,419.5,0.1
34330,0,409.5,0.1
34331,0,409.5,0.1
34332,0,409.5,0.1
34333,0,401.5,0.1
34334,1000,411.5,0.1
34335,0,411.5,0.1
34336,0,411.5,0.1
34337,1000,421.5,0.1
34338,0,412.5,0.1
34339,0,412.5,0.1
34340,0,404.5,0.1
34341,0,404.5,0.1
34342,0,395.0,0.1
34343,0,385.5,0.1
34344,0,378.0,0.1
34345,0,369.5,0.1
34346,0,363.5,0.1
34347,800.0,371.5,0.1
34348,1000,377.0,0.1
34349,0,369.0,0.1
34350,0,362.0,0.1
34351,0,354.0,0.1
34352,0,340.0,0.1
34353,550.0,345.5,0.1
34354,0,345.5,0.1
34355,0,335.5,0.1
34356,0,335.5,0.1
34357,0,335.5,0.1
34358,0,335.5,0.1
34359,0,326.5,0.1
34360,0,326.5,0.1
34361,0,318.5,0.1
34362,0,311.0,0.1
34363,600.0,317.0,0.1
34364,0,307.5,0.1
34365,0,307.5,0.1
34366,500.0,308.0,0.1
34367,0,298.0,0.1
34368,850.0,306.5,0.1
34369,0,296.5,0.1
34370,0,296.5,0.1
34371,0,290.5,0.1
34372,0,281.5,0.1
34373,0,268.0,0.1
34374,900.0,277.0,0.1
34375,1400.0,281.0,0.1
34376,0,273.0,0.1
34377,0,273.0,0.1
34378,0,264.0,0.1
34379,750.0,264.0,0.1
34380,0,253.0,0.1
34381,0,253.0,0.1
34382,0,245.0,0.1
34383,0,245.0,0.1
34384,850.0,244.5,0.1
34385,625.0,240.75,0.1
34386,0,240.75,0.1
34387,0,232.25,0.1
34388,0,232.25,0.1
34389,0,232.25,0.1
34390,650.0,229.75,0.1
34391,0,229.75,0.1
34392,550.0,235.25,0.1
34393,0,235.25,0.1
34394,0,231.25,0.1
34395,0,231.25,0.1
34396,900.0,229.25,0.1
34397,0,229.25,0.1
34398,0,217.75,0.1
34399,0,211.25,0.1
34400,0,211.25,0.1
34401,0,211.25,0.1
34402,0,211.25,0.1
34403,0,211.25,0.1
34404,0,211.25,0.1
34405,0,211.25,0.1
34406,0,211.25,0.1
34407,0,211.25,0.1
34408,0,201.75,0.1
34409,0,190.75,0.1
34410,0,190.75,0.1
34411,0,190.75,0.1
34412,0,190.75,0.1
34413,0,190.75,0.1
34414,900.0,199.75,0.1
34415,0,189.75,0.1
34416,0,189.75,0.1
34417,1500.0,199.25,0.1
34418,0,199.25,0.1
34419,600.0,195.25,0.1
34420,0,185.25,0.1
34421,0,185.25,0.1
34422,0,185.25,0.1
34423,0,185.25,0.1
34424,1000,195.25,0.1
34425,300.0,186.25,0.1
34426,0,186.25,0.1
34427,0,172.25,0.1
34428,600.0,178.25,0.1
34429,0,178.25,0.1
34430,600.0,184.25,0.1
34431,0,184.25,0.1
34432,0,184.25,0.1
34433,1200.0,196.25,0.1
34434,0,186.25,0.1
34435,0,186.25,0.1
34436,0,186.25,0.1
34437,300.0,179.25,0.1
34438,0,179.25,0.1
34439,0,179.25,0.1
34440,900.0,188.25,0.1
34441,0,188.25,0.1
34442,0,188.25,0.1
34443,0,188.25,0.1
34444,0,188.25,0.1
34445,0,188.25,0.1
34446,0,188.25,0.1
34447,1200.0,192.25,0.1
34448,0,182.25,0.1
34449,0,182.25,0.1
34450,900.0,191.25,0.1
34451,0,191.25,0.1
34452,0,191.25,0.1
34453,900.0,194.75,0.1
34454,0,194.75,0.1
34455,0,194.75,0.1
34456,0,194.75,0.1
34457,900.0,203.75,0.1
34458,0,203.75,0.1
34459,0,203.75,0.1
34460,900.0,212.75,0.1
34461,0,212.75,0.1
34462,0,212.75,0.1
34463,0,206.75,0.1
34464,0,206.75,0.1
34465,0,206.75,0.1
34466,0,201.75,0.1
34467,0,201.75,0.1
34468,0,193.25,0.1
34469,0,193.25,0.1
34470,0,193.25,0.1
34471,300.0,196.25,0.1
34472,0,196.25,0.1
34473,0,196.25,0.1
34474,0,187.25,0.1
34475,0,173.25,0.1
34476,0,173.25,0.1
34477,900.0,182.25,0.1
34478,0,182.25,0.1
34479,0,174.75,0.1
34480,0,174.75,0.1
34481,0,174.75,0.1
34482,0,174.75,0.1
34483,0,174.75,0.1
34484,0,166.25,0.1
34485,600.0,166.0,0.1
34486,0,166.0,0.1
34487,600.0,172.0,0.1
34488,600.0,178.0,0.1
34489,0,178.0,0.1
34490,0,171.5,0.1
34491,0,171.5,0.1
34492,0,166.0,0.1
34493,0,166.0,0.1
34494,0,166.0,0.1
34495,0,166.0,0.1
34496,0,157.0,0.1
34497,0,157.0,0.1
34498,0,157.0,0.1
34499,900.0,166.0,0.1
34500,0,166.0,0.1
34501,0,166.0,0.1
34502,0,166.0,0.1
34503,0,166.0,0.1
34504,0,166.0,0.1
34505,0,166.0,0.1
34506,0,166.0,0.1
34507,0,166.0,0.1
34508,600.0,172.0,0.1
34509,0,172.0,0.1
34510,0,172.0,0.1
34511,1000,182.0,0.1
34512,0,182.0,0.1
34513,0,182.0,0.1
34514,1000,183.0,0.1
34515,0,183.0,0.1
34516,0,183.0,0.1
34517,0,168.0,0.1
34518,0,168.0,0.1
34519,0,162.0,0.1
34520,1000,172.0,0.1
34521,0,172.0,0.1
34522,0,172.0,0.1
34523,0,172.0,0.1
34524,0,162.0,0.1
34525,0,159.0,0.1
34526,1000,169.0,0.1
34527,0,169.0,0.1
34528,0,163.0,0.1
34529,0,163.0,0.1
34530,0,157.0,0.1
34531,0,157.0,0.1
34532,1000,167.0,0.1
34533,0,155.0,0.1
34534,0,155.0,0.1
34535,0,155.0,0.1
34536,0,155.0,0.1
34537,0,152.0,0.1
34538,0,152.0,0.1
34539,0,152.0,0.1
34540,0,143.0,0.1
34541,0,143.0,0.1
34542,0,143.0,0.1
34543,1000,153.0,0.1
34544,0,153.0,0.1
34545,0,153.0,0.1
34546,1000,163.0,0.1
34547,0,151.0,0.1
34548,0,151.0,0.1
34549,0,151.0,0.1
34550,0,142.0,0.1
34551,1000,152.0,0.1
34552,0,152.0,0.1
34553,1000,153.0,0.1
34554,0,153.0,0.1
34555,0,153.0,0.1
34556,0,153.0,0.1
34557,0,144.0,0.1
34558,0,144.0,0.1
34559,-10000,44.0,0.1
34560,0,35.0,0.1
34561,1000,45.0,0.1
34562,1000,55.0,0.1
34563,1000,65.0,0.1
34564,0,65.0,0.1
34565,0,65.0,0.1
34566,0,65.0,0.1
34567,1000,75.0,0.1
34568,0,75.0,0.1
34569,0,75.0,0.1
34570,0,75.0,0.1
34571,0,72.0,0.1
34572,0,72.0,0.1
34573,0,72.0,0.1
34574,-10000,-28.0,0.1
34575,0,-28.0,0.1
34576,0,-28.0,0.1
34577,0,-37.0,0.1
34578,0,-37.0,0.1
34579,1000,-27.0,0.1
34580,0,-27.0,0.1
34581,0,-27.0,0.1
34582,0,-27.0,0.1
34583,0,-27.0,0.1
34584,0,-27.0,0.1
34585,0,-33.0,0.1
34586,0,-33.0,0.1
34587,0,-39.0,0.1
34588,0,-45.0,0.1
34589,0,-45.0,0.1
34590,0,-45.0,0.1
34591,0,-45.0,0.1
34592,0,-45.0,0.1
34593,0,-45.0,0.1
34594,0,-45.0,0.1
34595,0,-45.0,0.1
34596,0,-45.0,0.1
34597,0,-45.0,0.1
34598,0,-45.0,0.1
34599,0,-54.0,0.1
34600,0,-54.0,0.1
34601,0,-54.0,0.1
34602,0,-54.0,0.1
34603,0,-54.0,0.1
34604,1000,-44.0,0.1
34605,0,-44.0,0.1
34606,0,-44.0,0.1
34607,1000,-34.0,0.1
34608,0,-40.0,0.1
34609,1000,-30.0,0.1
34610,0,-30.0,0.1
34611,0,-40.0,0.1
34612,0,-40.0,0.1
34613,0,-40.0,0.1
34614,0,-50.0,0.1
34615,0,-50.0,0.1
34616,1000,-40.0,0.1
34617,1000,-30.0,0.1
34618,1000,-20.0,0.1
34619,0,-20.0,0.1
34620,0,-30.0,0.1
34621,0,-30.0,0.1
34622,0,-30.0,0.1
34623,0,-30.0,0.1
34624,0,-30.0,0.1
34625,0,-30.0,0.1
34626,0,-40.0,0.1
34627,0,-40.0,0.1
34628,0,-40.0,0.1
34629,1000,-30.0,0.1
34630,0,-30.0,0.1
34631,0,-30.0,0.1
34632,0,-40.0,0.1
34633,0,-40.0,0.1
34634,0,-40.0,0.1
34635,0,-40.0,0.1
34636,0,-40.0,0.1
34637,0,-40.0,0.1
34638,0,-40.0,0.1
34639,0,-40.0,0.1
34640,0,-40.0,0.1
34641,0,-40.0,0.1
34642,0,-40.0,0.1
34643,0,-50.0,0.1
34644,0,-50.0,0.1
34645,0,-50.0,0.1
34646,0,-60.0,0.1
34647,1000,-50.0,0.1
34648,0,-50.0,0.1
34649,-10000,-150.0,0.1
34650,0,-150.0,0.1
34651,0,-160.0,0.1
34652,0,-160.0,0.1
34653,1000,-160.0,0.1
34654,0,-160.0,0.1
34655,1000,-150.0,0.1
34656,0,-150.0,0.1
34657,0,-150.0,0.1
34658,1000,-140.0,0.1
34659,1000,-30.0,0.1
34660,0,-30.0,0.1
34661,0,-40.0,0.1
34662,0,-50.0,0.1
34663,0,-60.0,0.1
34664,0,-60.0,0.1
34665,0,-60.0,0.1
34666,0,-60.0,0.1
34667,0,-70.0,0.1
34668,0,-70.0,0.1
34669,0,-70.0,0.1
34670,-10000,-170.0,0.1
34671,1000,-160.0,0.1
34672,0,-160.0,0.1
34673,0,-160.0,0.1
34674,0,-60.0,0.1
34675,0,-60.0,0.1
34676,0,-60.0,0.1
34677,1000,-50.0,0.1
34678,1000,-40.0,0.1
34679,1000,-40.0,0.1
34680,0,-40.0,0.1
34681,1000,-30.0,0.1
34682,0,-30.0,0.1
34683,0,-30.0,0.1
34684,0,-30.0,0.1
34685,0,-30.0,0.1
34686,0,-30.0,0.1
34687,0,-30.0,0.1
34688,1000,-20.0,0.1
34689,0,-20.0,0.1
34690,0,-20.0,0.1
34691,0,-20.0,0.1
34692,0,-20.0,0.1
34693,0,-20.0,0.1
34694,0,-20.0,0.1
34695,0,-20.0,0.1
34696,1000,-10.0,0.1
34697,1000,0.0,0.1
34698,0,0.0,0.1
34699,0,0.0,0.1
34700,0,0.0,0.1
34701,0,0.0,0.1
34702,0,0.0,0.1
34703,0,0.0,0.1
34704,0,-10.0,0.1
34705,0,-10.0,0.1
34706,0,-10.0,0.1
34707,0,-20.0,0.1
34708,1000,-10.0,0.1
34709,0,-20.0,0.1
34710,0,-20.0,0.1
34711,0,-20.0,0.1
34712,0,-20.0,0.1
34713,0,-20.0,0.1
34714,0,-20.0,0.1
34715,0,-20.0,0.1
34716,0,-30.0,0.1
34717,1000,-30.0,0.1
34718,0,-40.0,0.1
34719,0,-40.0,0.1
34720,0,-40.0,0.1
34721,1000,-30.0,0.1
34722,0,-30.0,0.1
34723,1000,-20.0,0.1
34724,0,-20.0,0.1
34725,1000,-10.0,0.1
34726,0,-10.0,0.1
34727,0,-10.0,0.1
34728,0,-10.0,0.1
34729,1000,-10.0,0.1
34730,0,-10.0,0.1
34731,1000,0.0,0.1
34732,0,0.0,0.1
34733,0,0.0,0.1
34734,0,0.0,0.1
34735,0,0.0,0.1
34736,0,0.0,0.1
34737,0,0.0,0.1
34738,1000,10.0,0.1
34739,1000,20.0,0.1
34740,0,20.0,0.1
34741,0,20.0,0.1
34742,0,20.0,0.1
34743,0,20.0,0.1
34744,0,20.0,0.1
34745,1000,30.0,0.1
34746,0,30.0,0.1
34747,0,20.0,0.1
34748,0,20.0,0.1
34749,0,120.0,0.1
34750,0,120.0,0.1
34751,0,120.0,0.1
34752,0,120.0,0.1
34753,0,110.0,0.1
34754,0,110.0,0.1
34755,0,100.0,0.1
34756,0,100.0,0.1
34757,0,100.0,0.1
34758,0,90.0,0.1
34759,40100.0,481.0,0.1
34760,0,481.0,0.1
34761,20150.0,682.5,0.1
34762,0,682.5,0.1
34763,0,682.5,0.1
34764,0,682.5,0.1
34765,40100.0,1083.5,0.1
34766,0,1083.5,0.1
34767,-10000,983.5,0.1
34768,0,983.5,0.1
34769,0,983.5,0.1
34770,0,1083.5,0.1
34771,0,1073.5,0.1
34772,0,1073.5,0.1
34773,40100.0,1474.5,0.1
34774,0,1474.5,0.1
34775,0,1474.5,0.1
34776,0,1474.5,0.1
34777,0,1464.5,0.1
34778,0,1454.5,0.1
34779,0,1444.5,0.1
34780,40100.0,1845.5,0.1
34781,0,1835.5,0.1
34782,0,1835.5,0.1
34783,0,1835.5,0.1
34784,0,1835.5,0.1
34785,0,1835.5,0.1
34786,0,1835.5,0.1
34787,0,1835.5,0.1
34788,0,1825.5,0.1
34789,40100.0,2226.5,0.1
34790,40050.0,2627.0,0.1
34791,40100.0,3028.0,0.1
34792,40100.0,3429.0,0.1
34793,0,3429.0,0.1
34794,0,3429.0,0.1
34795,0,3429.0,0.1
34796,0,3419.0,0.1
34797,0,3409.0,0.1
34798,-10000,3309.0,0.1
34799,0,3309.0,0.1
34800,0,3309.0,0.1
34801,0,3309.0,0.1
34802,30200.0,3611.0,0.1
34803,0,3611.0,0.1
34804,0,3611.0,0.1
34805,0,3611.0,0.1
34806,0,3611.0,0.1
34807,350.0,3614.5,0.1
34808,0,3604.5,0.1
34809,0,3604.5,0.1
34810,30200.0,3906.5,0.1
34811,0,3906.5,0.1
34812,0,3906.5,0.1
34813,0,3906.5,0.1
34814,30200.0,4208.5,0.1
34815,30100.0,4509.5,0.1
34816,0,4509.5,0.1
34817,0,4499.5,0.1
34818,0,4499.5,0.1
34819,0,4499.5,0.1
34820,30150.0,4801.0,0.1
34821,700.0,4798.0,0.1
34822,0,4798.0,0.1
34823,0,4788.0,0.1
34824,0,4788.0,0.1
34825,0,4778.0,0.1
34826,30150.0,5079.5,0.1
34827,30100.0,5380.5,0.1
34828,0,5380.5,0.1
34829,950.0,5380.0,0.1
34830,0,5380.0,0.1
34831,0,5370.0,0.1
34832,30200.0,5672.0,0.1
34833,30200.0,5974.0,0.1
34834,30200.0,6276.0,0.1
34835,0,6276.0,0.1
34836,0,6276.0,0.1
34837,0,6276.0,0.1
34838,0,6266.0,0.1
34839,500.0,6261.0,0.1
34840,-10000,6161.0,0.1
34841,0,6161.0,0.1
34842,0,6161.0,0.1
34843,700.0,6168.0,0.1
34844,0,6168.0,0.1
34845,0,6158.0,0.1
34846,0,6158.0,0.1
34847,0,6158.0,0.1
34848,0,6158.0,0.1
34849,0,6158.0,0.1
34850,0,6158.0,0.1
34851,40100.0,6559.0,0.1
34852,0,6559.0,0.1
34853,0,6559.0,0.1
34854,0,6559.0,0.1
34855,0,6559.0,0.1
34856,0,6559.0,0.1
34857,750.0,6566.5,0.1
34858,0,6566.5,0.1
34859,0,6165.5,0.1
34860,0,6165.5,0.1
34861,750.0,5971.5,0.1
34862,0,5971.5,0.1
34863,1000,5981.5,0.1
34864,40200.0,6383.5,0.1
34865,0,5982.5,0.1
34866,0,5982.5,0.1
34867,0,6082.5,0.1
34868,500.0,6087.5,0.1
34869,40100.0,6488.5,0.1
34870,40200.0,6890.5,0.1
34871,800.0,6898.5,0.1
34872,1250.0,6911.0,0.1
34873,0,6510.0,0.1
34874,40100.0,6911.0,0.1
34875,40200.0,7313.0,0.1
34876,0,7313.0,0.1
34877,-10000,7213.0,0.1
34878,0,7213.0,0.1
34879,750.0,7220.5,0.1
34880,13383.333333333334,6953.333333333334,0.1
34881,0,6953.333333333334,0.1
34882,0,6953.333333333334,0.1
34883,0,6953.333333333334,0.1
34884,0,6953.333333333332,0.1
34885,475.0,6958.083333333332,0.1
34886,40100.0,7359.083333333332,0.1
34887,600.0,7365.083333333332,0.1
34888,0,7365.083333333332,0.1
34889,0,6964.083333333332,0.1
34890,0,6563.583333333332,0.1
34891,750.0,6170.083333333332,0.1
34892,0,5769.083333333332,0.1
34893,0,5769.083333333332,0.1
34894,0,5769.083333333332,0.1
34895,0,5769.083333333332,0.1
34896,0,5769.083333333332,0.1
34897,0,5769.083333333332,0.1
34898,0,5869.083333333332,0.1
34899,0,5869.083333333332,0.1
34900,0,5869.083333333332,0.1
34901,0,5869.083333333332,0.1
34902,0,5567.083333333332,0.1
34903,0,5567.083333333332,0.1
34904,0,5567.083333333332,0.1
34905,500.0,5572.083333333332,0.1
34906,0,5572.083333333332,0.1
34907,0,5568.583333333332,0.1
34908,0,5568.583333333332,0.1
34909,0,5568.583333333332,0.1
34910,0,5266.583333333332,0.1
34911,0,5266.583333333332,0.1
34912,0,5266.583333333332,0.1
34913,550.0,5272.083333333332,0.1
34914,0,4970.083333333333,0.1
34915,0,4669.083333333333,0.1
34916,0,4669.083333333333,0.1
34917,0,4669.083333333333,0.1
34918,0,4669.083333333333,0.1
34919,0,4669.083333333333,0.1
34920,0,4367.583333333333,0.1
34921,0,4360.583333333333,0.1
34922,0,4360.583333333333,0.1
34923,700.0,4367.583333333333,0.1
34924,0,4367.583333333333,0.1
34925,0,4367.583333333333,0.1
34926,0,4066.083333333333,0.1
34927,0,3765.083333333333,0.1
34928,0,3765.083333333333,0.1
34929,0,3755.583333333333,0.1
34930,0,3755.583333333333,0.1
34931,0,3755.583333333333,0.1
34932,0,3453.583333333334,0.1
34933,500.0,3156.583333333334,0.1
34934,0,2854.583333333334,0.1
34935,0,2854.583333333334,0.1
34936,600.0,2860.583333333334,0.1
34937,1050.0,2871.083333333334,0.1
34938,0,2871.083333333334,0.1
34939,0,2866.083333333334,0.1
34940,0,2966.083333333334,0.1
34941,0,2966.083333333334,0.1
34942,600.0,2972.083333333334,0.1
34943,0,2965.083333333334,0.1
34944,0,2965.083333333334,0.1
34945,0,2965.083333333334,0.1
34946,0,2965.083333333334,0.1
34947,0,2965.083333333334,0.1
34948,1000,2975.083333333334,0.1
34949,0,2975.083333333334,0.1
34950,0,2975.083333333334,0.1
34951,0,2574.0833333333335,0.1
34952,0,2574.0833333333335,0.1
34953,1000,2584.0833333333335,0.1
34954,0,2584.0833333333335,0.1
34955,0,2584.0833333333335,0.1
34956,0,2584.0833333333335,0.1
34957,500.0,2581.5833333333335,0.1
34958,0,2581.5833333333335,0.1
34959,1000,2591.5833333333335,0.1
34960,0,2591.5833333333335,0.1
34961,0,2584.0833333333335,0.1
34962,0,2584.0833333333335,0.1
34963,0,2574.0833333333335,0.1
34964,750.0,2179.5833333333335,0.1
34965,500.0,2184.5833333333335,0.1
34966,0,2184.5833333333335,0.1
34967,0,2184.5833333333335,0.1
34968,0,2179.5833333333335,0.1
34969,0,1778.5833333333335,0.1
34970,0,1376.5833333333335,0.1
34971,0,1368.5833333333335,0.1
34972,0,1356.0833333333335,0.1
34973,0,1356.0833333333335,0.1
34974,0,955.0833333333335,0.1
34975,950.0,562.5833333333334,0.1
34976,0,562.5833333333334,0.1
34977,900.0,671.5833333333335,0.1
34978,0,671.5833333333335,0.1
34979,0,664.0833333333335,0.1
34980,0,530.25,0.1
34981,0,530.25,0.1
34982,0,530.25,0.1
34983,0,530.25,0.1
34984,0,530.25,0.1
34985,0,525.5,0.1
34986,750.0,132.0,0.1
34987,0,126.0,0.1
34988,0,126.0,0.1
34989,0,126.0,0.1
34990,0,126.0,0.1
34991,0,118.5,0.1
34992,1000.0,128.5,0.1
34993,0,128.5,0.1
34994,900.0,137.5,0.1
34995,0,137.5,0.1
34996,0,137.5,0.1
34997,0,137.5,0.1
34998,0,137.5,0.1
34999,500.0,142.5,0.1
35000,0,142.5,0.1
35001,0,142.5,0.1
35002,0,142.5,0.1
35003,0,142.5,0.1
35004,0,142.5,0.1
35005,0,137.5,0.1
35006,600.0,143.5,0.1
35007,600.0,149.5,0.1
35008,600.0,155.5,0.1
35009,0,155.5,0.1
35010,0,155.5,0.1
35011,0,155.5,0.1
35012,1000,165.5,0.1
35013,0,160.0,0.1
35014,600.0,166.0,0.1
35015,0,166.0,0.1
35016,0,166.0,0.1
35017,0,166.0,0.1
35018,0,166.0,0.1
35019,0,166.0,0.1
35020,0,166.0,0.1
35021,300.0,169.0,0.1
35022,0,169.0,0.1
35023,0,162.0,0.1
35024,600.0,168.0,0.1
35025,0,168.0,0.1
35026,1000,178.0,0.1
35027,0,178.0,0.1
35028,0,178.0,0.1
35029,1500.0,193.0,0.1
35030,0,193.0,0.1
35031,0,193.0,0.1
35032,0,193.0,0.1
35033,0,188.0,0.1
35034,900.0,197.0,0.1
35035,0,197.0,0.1
35036,0,191.0,0.1
35037,0,180.5,0.1
35038,0,180.5,0.1
35039,0,180.5,0.1
35040,0,180.5,0.1
35041,0,180.5,0.1
35042,0,174.5,0.1
35043,0,174.5,0.1
35044,600.0,180.5,0.1
35045,1200.0,192.5,0.1
35046,0,192.5,0.1
35047,0,192.5,0.1
35048,0,182.5,0.1
35049,0,182.5,0.1
35050,0,182.5,0.1
35051,0,182.5,0.1
35052,0,182.5,0.1
35053,0,172.5,0.1
35054,300.0,175.5,0.1
35055,0,175.5,0.1
35056,0,175.5,0.1
35057,1200.0,182.5,0.1
35058,0,182.5,0.1
35059,0,172.5,0.1
35060,0,172.5,0.1
35061,0,172.5,0.1
35062,0,172.5,0.1
35063,0,172.5,0.1
35064,0,165.0,0.1
35065,0,160.0,0.1
35066,600.0,166.0,0.1
35067,0,166.0,0.1
35068,0,166.0,0.1
35069,900.0,175.0,0.1
35070,0,175.0,0.1
35071,600.0,181.0,0.1
35072,0,181.0,0.1
35073,0,181.0,0.1
35074,0,181.0,0.1
35075,0,171.5,0.1
35076,0,171.5,0.1
35077,0,162.5,0.1
35078,0,162.5,0.1
35079,0,162.5,0.1
35080,0,162.5,0.1
35081,1200.0,174.5,0.1
35082,0,174.5,0.1
35083,0,174.5,0.1
35084,600.0,180.5,0.1
35085,600.0,186.5,0.1
35086,0,179.0,0.1
35087,0,179.0,0.1
35088,1200.0,191.0,0.1
35089,900.0,200.0,0.1
35090,0,200.0,0.1
35091,0,200.0,0.1
35092,0,190.0,0.1
35093,600.0,196.0,0.1
35094,0,187.0,0.1
35095,900.0,196.0,0.1
35096,0,196.0,0.1
35097,0,196.0,0.1
35098,0,196.0,0.1
35099,0,191.0,0.1
35100,900.0,200.0,0.1
35101,0,200.0,0.1
35102,0,200.0,0.1
35103,0,200.0,0.1
35104,60000.0,800.0,0.1
35105,0,800.0,0.1
35106,0,794.0,0.1
35107,60000.0,1388.0,0.1
35108,0,1382.0,0.1
35109,0,1382.0,0.1
35110,60000.0,1982.0,0.1
35111,60000.0,2582.0,0.1
35112,0,2572.0,0.1
35113,60000.0,3172.0,0.1
35114,60000.0,3766.0,0.1
35115,0,3766.0,0.1
35116,60000.0,4366.0,0.1
35117,0,4366.0,0.1
35118,0,4366.0,0.1
35119,0,4366.0,0.1
35120,0,4366.0,0.1
35121,0,4363.0,0.1
35122,0,4363.0,0.1
35123,0,4363.0,0.1
35124,0,4357.0,0.1
35125,0,4357.0,0.1
35126,60000.0,4947.0,0.1
35127,0,4947.0,0.1
35128,0,4947.0,0.1
35129,0,4932.0,0.1
35130,0,4932.0,0.1
35131,0,4932.0,0.1
35132,0,4932.0,0.1
35133,0,4932.0,0.1
35134,0,4923.0,0.1
35135,0,4923.0,0.1
35136,0,4923.0,0.1
35137,0,4923.0,0.1
35138,0,4923.0,0.1
35139,0,4923.0,0.1
35140,0,4923.0,0.1
35141,0,4923.0,0.1
35142,0,4923.0,0.1
35143,0,4923.0,0.1
35144,0,4917.0,0.1
35145,0,4905.0,0.1
35146,0,4905.0,0.1
35147,60000.0,5505.0,0.1
35148,0,5505.0,0.1
35149,0,5505.0,0.1
35150,0,5505.0,0.1
35151,50050.0,6005.5,0.1
35152,0,6005.5,0.1
35153,0,6005.5,0.1
35154,0,6002.5,0.1
35155,50200.0,6504.5,0.1
35156,0,6504.5,0.1
35157,0,6492.5,0.1
35158,0,6492.5,0.1
35159,50000.0,6992.5,0.1
35160,0,6992.5,0.1
35161,0,6992.5,0.1
35162,0,6992.5,0.1
35163,0,6992.5,0.1
35164,0,6992.5,0.1
35165,0,6992.5,0.1
35166,0,6986.5,0.1
35167,0,6986.5,0.1
35168,0,6986.5,0.1
35169,0,6977.5,0.1
35170,0,6977.5,0.1
35171,0,6971.5,0.1
35172,-10000,6871.5,0.1
35173,50150.0,7373.0,0.1
35174,0,7373.0,0.1
35175,0,7373.0,0.1
35176,0,7373.0,0.1
35177,50000.0,7873.0,0.1
35178,0,7873.0,0.1
35179,0,7873.0,0.1
35180,25050.0,8123.5,0.1
35181,0,8111.5,0.1
35182,50000.0,8611.5,0.1
35183,50000.0,9111.5,0.1
35184,0,9105.5,0.1
35185,0,9099.5,0.1
35186,0,9099.5,0.1
35187,50050.0,9600.0,0.1
35188,50000.0,10088.0,0.1
35189,0,10079.0,0.1
35190,0,10079.0,0.1
35191,0,10079.0,0.1
35192,50100.0,10580.0,0.1
35193,0,10574.0,0.1
35194,0,10574.0,0.1
35195,0,10565.0,0.1
35196,0,10565.0,0.1
35197,50200.0,11067.0,0.1
35198,50100.0,11568.0,0.1
35199,0,11568.0,0.1
35200,0,11559.0,0.1
35201,0,11559.0,0.1
35202,0,11559.0,0.1
35203,0,11559.0,0.1
35204,0,10959.0,0.1
35205,-10000,10859.0,0.1
35206,0,10859.0,0.1
35207,50000.0,10759.0,0.1
35208,0,10759.0,0.1
35209,50200.0,11261.0,0.1
35210,0,10661.0,0.1
35211,0,10061.0,0.1
35212,0,10061.0,0.1
35213,50000.0,9961.0,0.1
35214,0,9361.0,0.1
35215,50150.0,9862.5,0.1
35216,25050.0,9513.0,0.1
35217,0,9513.0,0.1
35218,0,9513.0,0.1
35219,0,9513.0,0.1
35220,0,9513.0,0.1
35221,0,9513.0,0.1
35222,0,9513.0,0.1
35223,0,9513.0,0.1
35224,50000.0,10013.0,0.1
35225,0,10013.0,0.1
35226,0,9413.0,0.1
35227,0,9413.0,0.1
35228,0,9413.0,0.1
35229,0,9413.0,0.1
35230,0,9413.0,0.1
35231,50000.0,9913.0,0.1
35232,0,9913.0,0.1
35233,50200.0,10415.0,0.1
35234,0,10415.0,0.1
35235,0,10415.0,0.1
35236,0,10415.0,0.1
35237,50000.0,10915.0,0.1
35238,0,10915.0,0.1
35239,25075.0,11165.75,0.1
35240,0,11165.75,0.1
35241,-10000,11065.75,0.1
35242,0,11065.75,0.1
35243,50000.0,11565.75,0.1
35244,30000.0,11865.75,0.1
35245,0,11865.75,0.1
35246,0,11865.75,0.1
35247,50050.0,11766.25,0.1
35248,0,11766.25,0.1
35249,0,11766.25,0.1
35250,0,11766.25,0.1
35251,0,11265.75,0.1
35252,0,11265.75,0.1
35253,0,11265.75,0.1
35254,0,11265.75,0.1
35255,50000.0,11263.75,0.1
35256,0,11263.75,0.1
35257,0,11263.75,0.1
