episode,reward,avg_reward,steps,epsilon
4793,-10000.0,2000.0,1,0.9089845047774437
4794,-10000.0,2000.0,3,0.9089723701008824
4795,-10000.0,2000.0,2,0.9089642804176299
4796,-10000.0,1400.0,1,0.9089602356063399
4797,-10000.0,1400.0,3,0.9089481012938133
4798,-10000.0,1400.0,5,0.9089278778440751
4799,50000.0,2000.0,11,0.9088833880342747
4800,-10000.0,2000.0,1,0.9088793436274456
4801,-10000.0,2000.0,3,0.9088672105282896
4802,50000.0,2600.0,7,0.9088389006713465
4803,50000.0,3200.0,10,0.9087984597373447
4804,-10000.0,2600.0,3,0.9087863278514381
4805,-10000.0,2600.0,1,0.9087822839299086
4806,-10000.0,2000.0,5,0.9087620646255528
4807,50000.0,2600.0,4,0.9087458895460115
4808,-10000.0,2600.0,2,0.9087378021275532
4809,-10000.0,2000.0,7,0.9087094967998249
4810,50000.0,2600.0,10,0.9086690623358549
4811,-10000.0,2600.0,1,0.9086650190006517
4812,-10000.0,2000.0,6,0.9086407594139772
4813,-10000.0,2000.0,2,0.9086326730468149
4814,-10000.0,1400.0,2,0.9086245867605159
4815,-10000.0,1400.0,1,0.90862054364769
4816,-10000.0,1400.0,7,0.9085922424239367
4817,-10000.0,1400.0,3,0.9085801136312665
4818,-10000.0,1400.0,1,0.9085760707408055
4819,-10000.0,1400.0,1,0.908572027870559
4820,-10000.0,1400.0,4,0.9085558565917149
4821,-10000.0,800.0,3,0.9085437283448281
4822,-10000.0,800.0,1,0.9085396856362932
4823,-10000.0,800.0,2,0.9085316002798636
4824,-10000.0,800.0,5,0.9085113872425207
4825,-10000.0,800.0,1,0.9085073446956908
4826,-10000.0,800.0,8,0.9084750050487003
4827,-10000.0,800.0,1,0.9084709626837809
4828,-10000.0,800.0,4,0.9084547934262204
4829,-10000,800.0,1,0.9084507511623588
4830,-10000.0,200.0,3,0.9084386244920417
4831,-10000.0,200.0,5,0.9084184137790644
4832,-10000.0,200.0,1,0.9084143716971007
4833,50000.0,200.0,4,0.9083982035713486
4834,-10000.0,200.0,2,0.9083901196297326
4835,-10000.0,200.0,6,0.9083658682899156
4836,-10000.0,200.0,2,0.9083577846716508
4837,-10000,200.0,1,0.908353742892832
4838,-10000.0,200.0,1,0.908349701134222
4839,-10000.0,200.0,2,0.908341617677628
4840,-10000.0,-400.0,5,0.9083214093897907
4841,50000.0,-400.0,5,0.9083012016071542
4842,-10000.0,-400.0,2,0.9082931186355531
4843,50000.0,200.0,7,0.9082648288714746
4844,-10000.0,200.0,3,0.9082527049899709
4845,-10000.0,200.0,1,0.908248663736549
4846,-10000.0,200.0,2,0.908240581290324
4847,-10000.0,200.0,1,0.9082365400975205
4848,-10000.0,200.0,2,0.9082284577725313
4849,-10000.0,200.0,2,0.9082203755283649
4850,-10000.0,200.0,5,0.9082001702715434
4851,-10000.0,200.0,1,0.9081961292807944
4852,-10000.0,-400.0,2,0.9081880473599113
4853,-10000.0,-400.0,2,0.908179965519847
4854,-10000.0,-400.0,3,0.908167842911284
4855,50000.0,200.0,5,0.9081476389677615
4856,-10000.0,200.0,1,0.9081435982396685
4857,-10000.0,200.0,10,0.9081031920699193
4858,-10000.0,200.0,1,0.9080991515640602
4859,-10000.0,200.0,3,0.9080870301676974
4860,-10000.0,200.0,13,0.9080345062177834
4861,-10000.0,-400.0,1,0.9080304660553528
4862,-10000.0,-400.0,1,0.9080264259131229
4863,-10000.0,-400.0,4,0.9080102655462088
4864,50000.0,200.0,13,0.907957746585833
4865,-10000.0,-400.0,5,0.9079375478946531
4866,-10000.0,-400.0,4,0.9079213893052815
4867,-10000.0,-1000.0,3,0.9079092705753327
4868,-10000.0,-1000.0,1,0.9079052310390786
4869,-10000.0,-1600.0,1,0.9079011915230222
4870,-10000.0,-1600.0,1,0.9078971520271634
4871,-10000.0,-1600.0,5,0.9078769548508285
4872,-10000.0,-1600.0,3,0.9078648367873914
4873,50000.0,-1000.0,5,0.9078446404189273
4874,-10000.0,-1000.0,5,0.9078244445553663
4875,-10000.0,-1000.0,8,0.9077921322238349
4876,-10000.0,-1600.0,2,0.9077840543429022
4877,-10000.0,-2200.0,10,0.9077436661498982
4878,50000.0,-2200.0,2,0.9077355887536238
4879,-10000.0,-2200.0,2,0.9077275114381229
4880,-10000.0,-2200.0,1,0.9077234728106623
4881,-10000.0,-2200.0,2,0.9077153956163202
4882,-10000.0,-2200.0,1,0.9077113570494386
4883,50000.0,-1600.0,8,0.9076790492413171
4884,50000.0,-1000.0,6,0.9076548192332918
4885,-10000.0,-1600.0,2,0.9076467427254821
4886,-10000.0,-1600.0,6,0.9076225136866377
4887,-10000.0,-1600.0,5,0.9076023233761754
4888,-10000.0,-1600.0,3,0.9075902094321796
4889,-10000.0,-1600.0,2,0.9075821335704647
4890,50000.0,-1000.0,9,0.9075457931921187
4891,-10000,-1000.0,1,0.907541755473247
4892,50000.0,-400.0,5,0.9075215671817148
4893,-10000.0,-400.0,2,0.9075134920064191
4894,-10000.0,-400.0,3,0.9075013793948837
4895,-10000.0,-400.0,6,0.9074771547168738
4896,-10000.0,-400.0,5,0.9074569680403404
4897,-10000.0,-400.0,3,0.9074448562766584
4898,-10000.0,-400.0,2,0.9074367818684677
4899,-10000.0,-1000.0,4,0.9074206332943165
4900,-10000.0,-1000.0,7,0.9073923740666906
4901,-10000.0,-1000.0,3,0.9073802632719108
4902,50000.0,-1000.0,3,0.9073681526587916
4903,-10000.0,-1600.0,8,0.9073358585785711
4904,-10000.0,-1600.0,2,0.907327785260352
4905,-10000.0,-1600.0,1,0.9073237486315172
4906,-10000.0,-1600.0,1,0.9073197120228657
4907,-10000.0,-2200.0,5,0.9072995292823504
4908,50000.0,-1600.0,14,0.9072430202931383
4909,-10000.0,-1600.0,2,0.9072349479032973
4910,-10000.0,-2200.0,3,0.9072228394698924
4911,-10000.0,-2200.0,1,0.9072188033657853
4912,50000.0,-1600.0,14,0.9071623000271896
4913,-10000.0,-1600.0,6,0.9071380855214081
4914,-10000.0,-1600.0,1,0.9071340498410697
4915,-10000.0,-1600.0,5,0.907113871742051
4916,-10000.0,-1600.0,1,0.9071098361827812
4917,-10000.0,-1600.0,4,0.9070936941474784
4918,-10000.0,-1600.0,9,0.9070573757484119
4919,-10000.0,-1600.0,1,0.9070533404716213
4920,-10000.0,-1600.0,1,0.9070493052150072
4921,-10000.0,-1600.0,4,0.9070331643903117
4922,-10000,-1600.0,1,0.9070291292345776
4923,-10000.0,-1600.0,3,0.9070170238884294
4924,-10000.0,-1600.0,3,0.90700491872386
4925,-10000.0,-1600.0,2,0.9069968487150228
4926,-10000.0,-1600.0,1,0.9069928137408668
4927,-10000,-1600.0,1,0.9069887787868854
4928,-10000.0,-1600.0,5,0.9069686043195977
4929,50000.0,-1000.0,6,0.9069443956246004
4930,50000.0,-400.0,5,0.9069242222668777
4931,-10000.0,-400.0,2,0.9069161530650012
4932,-10000.0,-400.0,2,0.9069080839438162
4933,50000.0,-400.0,2,0.906900014903322
4934,-10000.0,-400.0,1,0.9068959804133336
4935,-10000.0,-400.0,3,0.9068838770644029
4936,-10000.0,-400.0,1,0.9068798426551036
4937,50000.0,200.0,3,0.9068677395482372
4938,-10000.0,200.0,2,0.906859670911185
4939,-10000.0,200.0,2,0.9068516023548188
4940,-10000.0,200.0,6,0.9068273971698277
4941,-10000.0,-400.0,1,0.9068233630429272
4942,-10000.0,-400.0,3,0.9068112607832487
4943,-10000.0,-1000.0,8,0.9067789889782578
4944,-10000.0,-1000.0,6,0.9067547859716354
4945,50000.0,-400.0,3,0.9067426847406053
4946,-10000.0,-400.0,3,0.9067305836910923
4947,-10000.0,-400.0,1,0.9067265500482579
4948,-10000.0,-400.0,4,0.9067104156786012
4949,-10000.0,-400.0,4,0.9066942816316286
4950,-10000.0,-400.0,4,0.9066781479073337
4951,-10000.0,-400.0,2,0.9066700811661884
4952,50000.0,200.0,3,0.9066579812057208
4953,-10000.0,200.0,1,0.906653947925898
4954,-10000.0,200.0,4,0.9066378150082692
4955,-10000.0,-400.0,1,0.9066337818292771
4956,-10000.0,-400.0,3,0.9066216824132957
4957,-10000.0,-400.0,7,0.9065934511484611
4958,-10000.0,-400.0,10,0.9065531224841288
4959,-10000.0,-400.0,2,0.9065450569932314
4960,50000.0,200.0,4,0.9065289262533994
4961,-10000.0,200.0,5,0.9065087632822812
4962,-10000.0,200.0,2,0.9065006982349738
4963,-10000.0,200.0,2,0.9064926332683164
4964,-10000.0,-400.0,6,0.9064684388522364
4965,-10000.0,-400.0,2,0.9064603742081712
4966,-10000.0,-400.0,4,0.906444245161978
4967,-10000.0,-400.0,2,0.9064361807598484
4968,-10000.0,-400.0,2,0.9064281164383625
4969,-10000.0,-400.0,3,0.9064160201073386
4970,-10000.0,-400.0,3,0.9064039239577584
4971,-10000.0,-400.0,1,0.9063998919482186
4972,-10000.0,-400.0,3,0.9063877960405589
4973,-10000.0,-1000.0,8,0.906355541173819
4974,-10000.0,-1000.0,3,0.9063434459314159
4975,-10000.0,-1000.0,2,0.9063353825372736
4976,-10000.0,-1000.0,1,0.90633135087044
4977,-10000.0,-1000.0,1,0.9063273192237649
4978,-10000.0,-1600.0,4,0.9063111928386448
4979,-10000.0,-1600.0,6,0.906287003865696
4980,-10000.0,-1600.0,3,0.9062749096513448
4981,-10000.0,-1600.0,4,0.9062587843144058
4982,-10000.0,-1600.0,1,0.9062547530305624
4983,-10000.0,-2200.0,1,0.9062507217668754
4984,-10000.0,-2800.0,2,0.9062426592999702
4985,-10000.0,-2800.0,1,0.9062386280967517
4986,-10000.0,-2800.0,2,0.9062305657507825
4987,-10000.0,-2800.0,3,0.9062184723829967
4988,50000.0,-2200.0,4,0.9062023481747917
4989,-10000.0,-2200.0,2,0.90619428619162
4990,50000.0,-2200.0,4,0.9061781624671339
4991,50000.0,-1600.0,5,0.9061580082650008
4992,-10000.0,-2200.0,4,0.906141885266066
4993,-10000.0,-2200.0,4,0.906125762589588
4994,-10000.0,-2200.0,5,0.9061056096974354
4995,-10000.0,-2200.0,8,0.9060733661179234
4996,-10000.0,-2200.0,2,0.9060653054245658
4997,-10000.0,-2200.0,1,0.9060612751081145
4998,50000.0,-1600.0,5,0.9060411238281288
4999,-10000.0,-1600.0,3,0.9060290333019506
5000,-10000.0,-1600.0,4,0.9060129128824893
5001,-10000.0,-1600.0,2,0.9060048527936609
5002,-10000.0,-2200.0,1,0.906000822779472
5003,-10000.0,-2200.0,2,0.9059927628115442
5004,-10000.0,-2200.0,7,0.9059645535585105
5005,-10000.0,-2200.0,5,0.9059444046965334
5006,-10000.0,-2200.0,5,0.9059242563382714
5007,-10000.0,-2200.0,2,0.9059161971360041
5008,50000.0,-2200.0,2,0.9059081380143286
5009,-10000.0,-2200.0,3,0.9058960494829225
5010,-10000.0,-2200.0,4,0.905879931723111
5011,-10000.0,-2200.0,3,0.9058678436147961
5012,50000.0,-2200.0,7,0.905839638733858
5013,-10000.0,-2200.0,2,0.9058315803777625
5014,-10000.0,-2200.0,5,0.9058114348400733
5015,-10000.0,-2200.0,3,0.905799347759204
5016,-10000.0,-2200.0,1,0.9057953187725377
5017,-10000.0,-2200.0,1,0.9057912898060163
5018,-10000.0,-2200.0,2,0.9057832319334076
5019,50000.0,-1600.0,5,0.9057630876044145
5020,-10000.0,-1600.0,5,0.9057429437790232
5021,-10000.0,-1600.0,2,0.9057348863898724
5022,-10000.0,-1600.0,4,0.9057187718532905
5023,-10000.0,-1600.0,1,0.9057147432695027
5024,-10000.0,-1600.0,2,0.9057066861623557
5025,-10000.0,-1600.0,2,0.9056986291357791
5026,-10000.0,-1600.0,1,0.9056946006527048
5027,-10000.0,-1600.0,5,0.9056744585394659
5028,50000.0,-1000.0,9,0.9056382040045647
5029,-10000.0,-1600.0,5,0.9056180633012245
5030,-10000.0,-2200.0,2,0.9056100071608723
5031,-10000.0,-2200.0,1,0.9056059791209066
5032,-10000.0,-2200.0,2,0.9055979231013955
5033,-10000.0,-2800.0,3,0.9055858392231784
5034,-10000.0,-2800.0,2,0.9055777834050652
5035,50000.0,-2200.0,6,0.9055536164340694
5036,-10000.0,-2200.0,8,0.9055213949338464
5037,-10000.0,-2800.0,1,0.9055173673369408
5038,-10000.0,-2800.0,3,0.9055052846670509
5039,-10000.0,-2800.0,1,0.9055012571506964
5040,-10000.0,-2800.0,4,0.9054851472866526
5041,50000.0,-2200.0,3,0.9054730651000599
5042,-10000.0,-2200.0,3,0.9054609830946987
5043,-10000.0,-2200.0,6,0.9054368196276597
5044,50000.0,-1600.0,4,0.9054207110523533
5045,-10000.0,-2200.0,1,0.9054166839588659
5046,-10000.0,-2200.0,2,0.905408629832297
5047,-10000.0,-2200.0,2,0.9054005757862689
5048,-10000.0,-2200.0,4,0.9053844679358323
5049,-10000.0,-2200.0,8,0.9053522532014138
5050,-10000.0,-2200.0,12,0.9053039335158267
5051,-10000.0,-2200.0,4,0.9052878275982161
5052,-10000.0,-2800.0,4,0.9052717220027208
5053,-10000.0,-2800.0,2,0.9052636693257642
5054,-10000.0,-2800.0,3,0.9052515904613159
5055,50000.0,-2200.0,2,0.9052435379856738
5056,-10000.0,-2200.0,2,0.9052354855905559
5057,-10000.0,-2200.0,3,0.9052234071488606
5058,-10000.0,-2200.0,2,0.9052153549550502
5059,-10000.0,-2200.0,2,0.9052073028417612
5060,-10000.0,-2800.0,3,0.905195224822804
5061,-10000.0,-2800.0,3,0.9051831469850157
5062,50000.0,-2200.0,5,0.9051630176579587
5063,-10000.0,-2200.0,3,0.9051509403032743
5064,-10000.0,-2200.0,4,0.9051348374454973
5065,50000.0,-1600.0,6,0.9051106837626809
5066,-10000.0,-1600.0,2,0.9051026326960987
5067,-10000.0,-1600.0,8,0.9050704292348645
5068,-10000.0,-1600.0,5,0.905050302725716
5069,-10000.0,-1600.0,5,0.905030176719724
5070,-10000.0,-1600.0,4,0.9050140762771944
5071,50000.0,-1000.0,5,0.9049939511768523
5072,50000.0,-400.0,5,0.9049738265796315
5073,50000.0,200.0,4,0.9049577272640936
5074,-10000.0,200.0,1,0.9049537024855192
5075,-10000.0,200.0,2,0.904945652988742
5076,-10000.0,200.0,1,0.9049416282705387
5077,-10000.0,200.0,5,0.9049215049813741
5078,-10000.0,200.0,2,0.9049134558065702
5079,-10000.0,200.0,4,0.9048973576984357
5080,-10000.0,200.0,2,0.9048893087651035
5081,-10000.0,200.0,3,0.9048772355160216
5082,-10000.0,200.0,2,0.9048691867839103
5083,50000.0,800.0,6,0.9048450410704942
5084,50000.0,1400.0,6,0.9048208960814387
5085,-10000.0,1400.0,3,0.9048088238585393
5086,50000.0,2000.0,4,0.9047927278430229
5087,-10000.0,2000.0,2,0.904784679955984
5088,-10000.0,1400.0,6,0.9047605367777348
5089,-10000.0,1400.0,4,0.9047444417279503
5090,-10000.0,800.0,5,0.9047243233683876
5091,50000.0,800.0,5,0.9047042055117777
5092,-10000.0,800.0,5,0.9046840881581079
5093,-10000.0,800.0,3,0.904672017987312
5094,-10000.0,800.0,2,0.9046639713073655
5095,-10000.0,800.0,2,0.9046559247078856
5096,-10000.0,800.0,3,0.9046438549595383
5097,50000.0,1400.0,5,0.9046237391146134
5098,-10000.0,800.0,4,0.9046076468007548
5099,-10000.0,800.0,2,0.9045996007645171
5100,-10000.0,800.0,2,0.9045915548087392
5101,-10000.0,800.0,2,0.9045835089334207
5102,-10000.0,800.0,2,0.9045754631385603
5103,-10000.0,800.0,3,0.9045633945971275
5104,50000.0,1400.0,8,0.9045312127049858
5105,50000.0,2000.0,4,0.9045151222416369
5106,-10000.0,2000.0,2,0.90450707713064
5107,-10000.0,2000.0,3,0.9044950096149896
5108,-10000.0,1400.0,2,0.9044869647051181
5109,-10000.0,1400.0,5,0.9044668527824006
5110,-10000.0,1400.0,4,0.9044507636062372
5111,50000.0,2000.0,6,0.9044266304453283
5112,50000.0,2000.0,5,0.9044065200309483
5113,-10000.0,2000.0,6,0.9043823881973267
5114,-10000.0,2000.0,6,0.9043582570876493
5115,-10000.0,2000.0,2,0.9043502135452962
5116,50000.0,2600.0,3,0.9043381483825819
5117,-10000.0,2600.0,10,0.9042979324805688
5118,50000.0,3200.0,5,0.9042778252835978
5119,-10000.0,2600.0,1,0.9042738039045248
5120,-10000,2600.0,1,0.9042697825455587
5121,-10000.0,2600.0,1,0.9042657612066993
5122,-10000.0,2600.0,2,0.9042577185893004
5123,-10000.0,2600.0,3,0.9042456548140001
5124,-10000.0,2600.0,6,0.9042215278062626
5125,-10000.0,2600.0,3,0.90420946457382
5126,-10000.0,2600.0,2,0.9042014225193846
5127,-10000.0,2600.0,1,0.9041974015223244
5128,-10000.0,2000.0,3,0.9041853386517734
5129,50000.0,2600.0,2,0.904177296838596
5130,-10000.0,2600.0,6,0.9041531718815671
5131,-10000.0,2600.0,3,0.9041411096744556
5132,50000.0,3200.0,4,0.9041250270130893
5133,-10000.0,3200.0,1,0.9041210063980057
5134,-10000.0,3200.0,3,0.9041089446733729
5135,-10000.0,2600.0,2,0.9041009036241314
5136,-10000.0,2600.0,3,0.904088842201038
5137,-10000.0,2600.0,8,0.9040566792906125
5138,-10000.0,2600.0,3,0.904044618530879
5139,-10000.0,2600.0,2,0.9040365781248959
5140,-10000.0,2600.0,10,0.9039963773010186
5141,-10000.0,2000.0,2,0.9039883373774453
5142,-10000.0,2000.0,5,0.903968237920255
5143,50000.0,2600.0,6,0.9039441192348996
5144,-10000.0,2000.0,5,0.903924020883149
5145,-10000.0,2000.0,4,0.9039079425635153
5146,50000.0,2600.0,7,0.9038798062779133
5147,-10000.0,2600.0,3,0.9038677481712551
5148,-10000.0,2600.0,1,0.9038637288425627
5149,-10000.0,2600.0,2,0.9038556902454673
5150,-10000.0,2600.0,1,0.9038516709770642
5151,-10000.0,2600.0,11,0.9038074603509638
5152,50000.0,3200.0,3,0.9037954033294865
5153,-10000.0,3200.0,6,0.9037712898290909
5154,50000.0,3800.0,5,0.9037511957980217
5155,-10000.0,3200.0,3,0.9037391396205062
5156,-10000.0,3200.0,9,0.9037029721729969
5157,-10000.0,3200.0,1,0.9036989536681823
5158,-10000.0,3200.0,1,0.9036949351834602
5159,-10000.0,3200.0,2,0.903686898274293
5160,-10000.0,3200.0,2,0.9036788614454945
5161,-10000,3200.0,1,0.9036748430612332
5162,-10000.0,2600.0,1,0.9036708246970638
5163,-10000.0,2600.0,1,0.9036668063529862
5164,-10000.0,2600.0,2,0.9036587697251058
5165,50000.0,2600.0,6,0.9036346603236569
5166,-10000.0,2600.0,3,0.9036226058941605
5167,-10000.0,2600.0,3,0.9036105516454792
5168,-10000.0,2600.0,2,0.9036025155801432
5169,-10000.0,2600.0,1,0.9035984975776102
5170,-10000.0,2600.0,5,0.9035784078662934
5171,-10000.0,2000.0,1,0.9035743899842987
5172,-10000.0,1400.0,3,0.9035623364588505
5173,-10000.0,800.0,2,0.9035543008756639
5174,-10000.0,800.0,3,0.9035422476515502
5175,-10000.0,800.0,1,0.9035382299503563
5176,-10000.0,800.0,5,0.9035181417457111
5177,-10000.0,800.0,2,0.9035101066044694
5178,-10000.0,800.0,1,0.9035060890639802
5179,-10000.0,800.0,7,0.9034779668430047
5180,-10000.0,800.0,9,0.903441811148006
5181,-10000.0,800.0,6,0.9034177082552168
5182,-10000.0,800.0,3,0.903405657079977
5183,50000.0,800.0,3,0.9033936060855035
5184,-10000.0,200.0,5,0.9033735214964098
5185,-10000.0,200.0,4,0.9033574541866535
5186,-10000.0,-400.0,5,0.9033373705013459
5187,-10000.0,-400.0,1,0.9033333538245352
5188,-10000.0,-400.0,2,0.9033253205311634
5189,-10000.0,-400.0,2,0.9033172873181243
5190,-10000.0,-400.0,3,0.9033052376491872
5191,-10000.0,-1000.0,4,0.9032891717050942
5192,-10000.0,-1000.0,1,0.9032851552692768
5193,-10000.0,-1000.0,1,0.9032811388535416
5194,-10000.0,-1000.0,2,0.9032731060823168
5195,-10000.0,-1000.0,3,0.9032610570760934
5196,50000.0,-400.0,12,0.9032128628585099
5197,-10000.0,-1000.0,3,0.903200814755928
5198,50000.0,-400.0,3,0.9031887668340662
5199,-10000.0,-400.0,4,0.9031727032193663
5200,50000.0,200.0,2,0.9031646715324925
5201,-10000.0,200.0,3,0.9031526241527752
5202,-10000.0,200.0,4,0.9031365612609216
5203,-10000.0,200.0,1,0.9031325455881545
5204,-10000.0,-400.0,1,0.9031285299354657
5205,-10000.0,-1000.0,3,0.9031164830978681
5206,-10000.0,-1000.0,2,0.9031084519731928
5207,-10000.0,-1000.0,6,0.9030843590810288
5208,50000.0,-400.0,5,0.9030642822230135
5209,-10000,-400.0,1,0.9030602669116407
5210,-10000.0,-400.0,2,0.9030522363491245
5211,-10000.0,-1000.0,5,0.9030321602941674
5212,-10000.0,-1600.0,7,0.9030040546604087
5213,-10000.0,-1600.0,7,0.9029759500103297
5214,-10000.0,-1600.0,7,0.9029478463438965
5215,50000.0,-1000.0,2,0.9029398169055803
5216,-10000.0,-1600.0,4,0.9029237582698291
5217,-10000.0,-1600.0,3,0.9029117145037835
5218,-10000.0,-2200.0,3,0.902899670918393
5219,-10000.0,-2200.0,1,0.9028956564300746
5220,-10000.0,-2200.0,2,0.902887627513655
5221,50000.0,-1600.0,5,0.9028675555738674
5222,-10000.0,-1600.0,4,0.9028514983833285
5223,-10000.0,-1600.0,4,0.9028354415139299
5224,-10000.0,-1600.0,5,0.9028153708787761
5225,-10000.0,-1600.0,2,0.902807342765208
5226,-10000.0,-1600.0,2,0.9027993147319205
5227,-10000.0,-1600.0,5,0.9027792449999249
5228,-10000.0,-1600.0,4,0.9027631895755797
5229,-10000.0,-2200.0,1,0.9027591757696664
5230,-10000.0,-2200.0,1,0.902755161983822
5231,-10000.0,-2200.0,2,0.9027471344723398
5232,-10000.0,-2800.0,3,0.9027350933556313
5233,-10000.0,-2800.0,3,0.9027230524195382
5234,-10000.0,-2800.0,3,0.9027110116640579
5235,-10000.0,-2800.0,1,0.9027069981190334
5236,-10000.0,-2800.0,4,0.9026909441396113
5237,-10000.0,-2800.0,2,0.9026829172703044
5238,-10000.0,-2800.0,7,0.9026548238598374
5239,50000.0,-2200.0,6,0.9026307445763126
5240,-10000.0,-2200.0,2,0.9026227183089983
5241,-10000.0,-2200.0,3,0.9026106790585183
5242,-10000.0,-2200.0,1,0.9026066660151557
5243,-10000.0,-2800.0,1,0.902602652991858
5244,50000.0,-2200.0,4,0.9025866010993178
5245,50000.0,-1600.0,9,0.9025504855148749
5246,-10000.0,-2200.0,5,0.9025304220035321
5247,-10000.0,-2200.0,2,0.9025223967394383
5248,-10000.0,-2200.0,12,0.9024742468401455
5249,-10000.0,-2200.0,2,0.9024662221378007
5250,-10000.0,-2200.0,3,0.9024541852347456
5251,50000.0,-1600.0,12,0.9024060394280202
5252,-10000.0,-2200.0,1,0.9024020274078531
5253,50000.0,-1600.0,1,0.902398015407746
5254,-10000.0,-2200.0,2,0.9023899914677117
5255,-10000.0,-2200.0,2,0.9023819676079164
5256,-10000.0,-2200.0,2,0.9023739438283592
5257,-10000.0,-2200.0,8,0.9023418495124967
5258,-10000.0,-2200.0,2,0.9023338261341186
5259,-10000,-2200.0,1,0.902329814475017
5260,-10000.0,-2200.0,4,0.9023137680391925
5261,-10000.0,-2200.0,7,0.9022856875487226
5262,-10000.0,-2200.0,2,0.9022776647319612
5263,-10000.0,-2200.0,2,0.9022696419954277
5264,-10000.0,-2200.0,5,0.9022495855050849
5265,-10000.0,-2800.0,2,0.9022415630493422
5266,-10000.0,-2800.0,7,0.9022134850860027
5267,-10000.0,-2800.0,9,0.9021773862914029
5268,-10000.0,-2800.0,2,0.9021693645576486
5269,-10000.0,-2800.0,4,0.9021533213307903
5270,-10000.0,-2800.0,1,0.9021493105742106
5271,-10000.0,-2800.0,8,0.9021172252434985
5272,50000.0,-2200.0,8,0.902085141196174
5273,-10000.0,-2200.0,3,0.9020731100092901
5274,-10000.0,-2200.0,2,0.9020650893182935
5275,50000.0,-1600.0,1,0.9020610790028728
5276,50000.0,-1000.0,7,0.9020330073563644
5277,-10000.0,-1000.0,1,0.902028997201353
5278,-10000.0,-1000.0,1,0.9020249870663923
5279,-10000,-1000.0,1,0.9020209769514823
5280,-10000.0,-1000.0,9,0.9019848868195536
5281,-10000.0,-1000.0,4,0.901968847282213
5282,-10000.0,-1000.0,1,0.9019648374480012
5283,-10000.0,-1600.0,8,0.9019327594960667
5284,50000.0,-1000.0,4,0.9019167210012622
5285,-10000.0,-1000.0,2,0.9019087018741478
5286,-10000.0,-1000.0,1,0.9019046923406623
5287,-10000.0,-1000.0,1,0.9019006828272245
5288,-10000.0,-1000.0,5,0.9018806355607456
5289,-10000.0,-1000.0,2,0.9018726167944839
5290,-10000.0,-1000.0,2,0.9018645981084095
5291,-10000.0,-1000.0,6,0.9018405425313017
5292,-10000.0,-1000.0,6,0.9018164876758503
5293,-10000.0,-1000.0,7,0.9017884245898886
5294,-10000.0,-1000.0,2,0.901780406745732
5295,50000.0,-400.0,5,0.9017603624861176
5296,-10000.0,-1000.0,1,0.9017563536943272
5297,-10000.0,-1000.0,3,0.901744327439219
5298,-10000.0,-1600.0,3,0.9017323013645031
5299,50000.0,-1000.0,29,0.9016160586086087
5300,-10000.0,-1600.0,1,0.9016120505383358
5301,-10000.0,-1600.0,1,0.9016080424881033
5302,-10000.0,-1600.0,1,0.901604034457911
5303,-10000.0,-1600.0,3,0.9015920104875741
5304,-10000.0,-1600.0,1,0.9015880025375416
5305,-10000.0,-1600.0,1,0.9015839946075487
5306,-10000.0,-1600.0,1,0.9015799866975954
5307,-10000.0,-1600.0,8,0.9015479241393829
5308,50000.0,-1600.0,6,0.9015238780623518
5309,-10000.0,-1600.0,2,0.9015158628636472
5310,-10000.0,-1600.0,6,0.9014918177484398
5311,-10000.0,-1600.0,2,0.9014838028703368
5312,-10000.0,-1600.0,6,0.9014597587169147
5313,50000.0,-1000.0,3,0.9014477369106978
5314,-10000.0,-1000.0,4,0.9014317081162481
5315,-10000.0,-1600.0,2,0.9014236938392384
5316,50000.0,-1000.0,6,0.9013996514890602
5317,-10000.0,-1000.0,3,0.9013876305844449
5318,-10000.0,-1000.0,1,0.9013836236563093
5319,-10000.0,-1000.0,1,0.9013796167482083
5320,-10000.0,-1000.0,1,0.9013756098601418
5321,-10000.0,-1600.0,4,0.9013595825082186
5322,-10000.0,-1600.0,4,0.9013435554768393
5323,-10000.0,-1600.0,2,0.9013355420813516
5324,50000.0,-1000.0,11,0.9012914698385349
5325,50000.0,-400.0,5,0.9012714378021904
5326,-10000.0,-400.0,2,0.9012634251278758
5327,-10000.0,-400.0,2,0.9012554125336876
5328,-10000.0,-400.0,5,0.9012353813987645
5329,-10000.0,-400.0,2,0.9012273690850121
5330,-10000.0,-400.0,2,0.9012193568513824
5331,-10000.0,-400.0,9,0.9011833027915467
5332,-10000.0,-400.0,5,0.9011632734593445
5333,50000.0,200.0,3,0.901151256100373
5334,50000.0,800.0,4,0.9011352332354802
5335,-10000.0,800.0,4,0.9011192106910415
5336,50000.0,1400.0,8,0.9010871665635006
5337,-10000.0,1400.0,3,0.9010751503461242
5338,-10000.0,1400.0,8,0.9010431079809619
5339,-10000.0,800.0,1,0.901039102775435
5340,-10000.0,800.0,6,0.9010150719628157
5341,-10000.0,800.0,1,0.9010110668974686
5342,-10000.0,800.0,5,0.90099104187111
5343,50000.0,1400.0,2,0.9009830320007407
5344,-10000.0,800.0,7,0.9009549980852171
5345,-10000.0,200.0,2,0.9009469885752838
5346,50000.0,800.0,6,0.9009229605260491
5347,-10000.0,800.0,1,0.900918955921258
5348,-10000.0,800.0,1,0.9009149513364898
5349,50000.0,1400.0,7,0.9008869198037477
5350,50000.0,2000.0,6,0.9008628935565491
